bay_id,rd_seg_dsc,lat,lon
7055,Marne Street between Toorak Road and Domain Road,-37.80504558,144.9592081
5034,Clarendon Street between George Street and Hotham Street,-37.82838625,144.9664747
6855,Arden Street between Fogarty Street and Langford Street,-37.79577706,144.9582547
6465,Armadale Street from St Kilda Road,-37.81510809,144.9371948
3394,Palmerston Street between Canning Street and Rathdowne Street,-37.80598389,144.9508374
2419,,-37.80965891,144.9712182
3565,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80900154,144.9534755
3125,Lorimer Street between Westgate Freeway and Hartley Street,-37.8044346,144.9574613
3806,Kensington Road between Altona Street and Mercantile Parade,-37.80756751,144.9544912
4205,Kensington Road between Altona Street and Mercantile Parade,-37.80877954,144.9583068
5681,Benjamin Street between Story Street and Morrah Street,-37.81002657,144.9793901
3890,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.80631955,144.9550709
2436,,-37.80991031,144.9703592
3230,Collins Street between Harbour Esplanade and Navigation Drive,-37.80593719,144.9538766
1150,Grant Street between Dodds Street and Sturt Street,-37.81220219,144.9594195
1134,Cemetery Road East between College Crescent and Lygon Street,-37.81337904,144.9599577
856,Faraday Street between Drummond Street and Lygon Street,-37.81446442,144.9687383
5302,Park Street between West Coburg Tramway and Royal Parade,-37.82821394,144.9651391
5353,Clarendon Street between Gipps Street and Grey Street,-37.82490832,144.9611623
5133,Childers Street between Ormond Street and Kensington Road,-37.82590007,144.9674566
6877,Haig Street between Clarendon Street and Westgate Freeway,-37.79642887,144.9645881
5268,Howard Street between Queensberry Street and Courtney Street,-37.81064514,144.9529511
5104,Kensington Road between MacAulay Road and Derby Street,-37.82552097,144.9687329
4944,Leopold Street between Toorak Road and Domain Road,-37.82972438,144.9677652
3936,Lansdowne Street between Cathedral Place and Albert Street,-37.80411018,144.9554628
746,Station Street between Kay Street and Princes Street,-37.81559854,144.9721908
4128,Queensberry Street between Munster Terrace and Laurens Street,-37.80354154,144.9510425
5834,Sherwin Street between Graham Street and McTaggart Street,-37.81600398,144.9809828
8152,Abbotsford Street between Ireland Street and Spencer Street,-37.81674509,144.9811153
5273,Queensberry Street between Curzon Street and Abbotsford Street,-37.81171114,144.953448
1867,Elgin Street between Cardigan Street and Swanston Street,-37.81489752,144.957165
5792,Lorimer Street between West Gate Bridge and Todd Road,-37.81524845,144.9758189
3359,Elgin Street between Cardigan Street and Swanston Street,-37.80615236,144.9519691
3002,Lorimer Street between Hartley Street and Boundary Street,-37.80516416,144.9580718
5749,Dryburgh Street between Canning Street and Erskine Street,-37.81182447,144.9756335
5411,Royal Parade between Gatehouse Street and MacArthur Road,-37.81114141,144.9755554
3843,Slater Street from St Kilda Road,-37.80641793,144.9539693
3708,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.80378169,144.956989
3535,Hartley Street between Lorimer Street and Westgate Freeway,-37.80756762,144.9585246
4968,St Kilda Road between Slater Street and Armadale Street,-37.82986212,144.9672909
2666,Princes Street between Rathdowne Street and Drummond Street,-37.80421439,144.9495133
5641,Haig Street between Clarendon Street and Westgate Freeway,-37.80973085,144.9766814
5649,Royal Parade between MacArthur Road and Leonard Street,-37.8097925,144.9772481
3229,Geographe Street between Bourke Street and Keera Way,-37.8060872,144.9539446
4868,Adderley Street between Hawke Street and Abbotsford Street,-37.82895728,144.9699724
6890,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.79569727,144.9647132
6180,Douglas Street between Turner Street and Cook Street,-37.81968821,144.9439948
5163,Salmon Street between Turner Street and Lorimer Street,-37.81558445,144.9609672
6508,Chetwynd Street between Rosslyn Street and Stanley Street,-37.81419223,144.9373942
2568,Rathdowne Street between Neill Street and Princes Street,-37.81352602,144.9579992
681,Palmerston Street between Drummond Street and Lygon Street,-37.8147063,144.9716576
662,Faraday Street between Nicholson Street and Canning Street,-37.80811492,144.9715483
5139,Tennyson Street between Bellair Street and Southey Street,-37.82592212,144.9673809
5774,St Kilda Road between Grant Street and Wadey Street,-37.81206441,144.9767834
1106,Lygon Street between Lytton Street and Princes Street,-37.81447199,144.9604568
8153,,-37.81673356,144.9809988
3998,Victoria Street between Curzon Street and Abbotsford Street,-37.80380305,144.9540157
5435,Arden Street between Laurens Street and Fogarty Street,-37.81358015,144.9778134
5089,Vegemite Way between Salmon Street and Douglas Street,-37.82555406,144.9689871
3832,Park Street between West Coburg Tramway and Royal Parade,-37.80670269,144.954099
2648,Grattan Street between Drummond Street and Lygon Street,-37.80319152,144.948209
3671,Simpson Street between Wellington Parade and George Street,-37.80497194,144.9486132
4976,Hardiman Street between Bent Street and Albermarle Street,-37.82989971,144.967161
5450,Domain Street between Toorak Road and Bromby Street,-37.81270407,144.9779578
4701,Kensington Road between Altona Street and Mercantile Parade,-37.82560053,144.9624423
6826,MacAulay Road between Gracie Street and Canning Street,-37.7977158,144.9580161
5399,Roden Street between Railway Place and Adderley Street,-37.80995784,144.9757155
3257,Nicholson Street between Palmerston Street and Kay Street,-37.80701384,144.9534776
5733,Abbotsford Street between Haines Street and Wood Street,-37.81087695,144.9777832
1955,Palmerston Street between Canning Street and Rathdowne Street,-37.80882136,144.970365
6898,Evelyn Place between Nicholson Street and Albert Street,-37.79513699,144.9648085
3280,Rathdowne Street between Neill Street and Princes Street,-37.80657529,144.9535547
5906,Fitzgibbon Street between Morrah Street and Bayles Street,-37.80292853,144.96754
1504,Sturt Street between Southbank Boulevard and Grant Street,-37.8193104,144.9575824
3529,Hartley Street between Lorimer Street and Westgate Freeway,-37.80743172,144.9589935
6119,Douglas Street between Turner Street and Cook Street,-37.81949368,144.9449829
5700,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.81016618,144.9806603
1457,Kavanagh Street between Power Street and Balston Street,-37.81463433,144.9731253
3947,Roden Street between Railway Place and Adderley Street,-37.80526213,144.9537552
2753,Palmerston Street between Drummond Street and Lygon Street,-37.80740153,144.9659154
3059,Saint Mangos Lane between Docklands Drive and Caravel Lane,-37.81122517,144.9573807
5601,Abbotsford Street between Canning Street and Erskine Street,-37.80945494,144.9739942
4123,Clarendon Street between Grey Street and Albert Street,-37.80365718,144.9510219
3381,Palmerston Street between Canning Street and Rathdowne Street,-37.80632797,144.9509943
737,Nicholson Street between Kay Street and Princes Street,-37.8084264,144.9690153
5457,Park Street between St Martins Lane and Domain Road,-37.81094995,144.9782553
6665,Henry Street between Derby Street and Altona Street,-37.82965011,144.9680212
5476,Dodds Street between Miles Street and Coventry Street,-37.81134423,144.9779505
5549,Punt Road between Moubray Street and Commercial Road,-37.81287661,144.9830158
3515,Faraday Street between Canning Street and Rathdowne Street,-37.8086588,144.9583767
5585,Olympic Boulevard between Punt Road and Batman Avenue,-37.8092816,144.9741128
5228,Domain Road between Walsh Street and Punt Road,-37.81169251,144.952196
4727,Dodds Street between Miles Street and Grant Street,-37.82528162,144.9630148
5583,Royal Parade between Leonard Street and Walker Street,-37.80926647,144.9739767
3117,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.80461232,144.9574274
3887,Parkville Avenue between Galada Avenue and Garrard Street,-37.80642004,144.9550529
2440,,-37.80995072,144.9702211
1152,Grant Street between St Kilda Road and Wells Street,-37.81215452,144.9593978
5170,Elizabeth Street between Chelmsford Street and Fink Street,-37.81078456,144.9517026
2904,South Wharf Drive between Mills Place and Foundry Way,-37.80861954,144.9579723
3316,Faraday Street between Nicholson Street and Canning Street,-37.80983395,144.9586335
5659,Lorimer Street between West Gate Bridge and Todd Road,-37.80986765,144.9779408
5471,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.81017859,144.9783847
5333,St Kilda Road between Commercial Road and Moubray Street,-37.82709315,144.9711469
5080,Ingles Street between Turner Street and Lorimer Street,-37.82524971,144.9696624
4337,St Kilda Road between Slater Street and Armadale Street,-37.80742553,144.9586895
5552,MacAulay Road between Haines Street and Fogarty Street,-37.81272358,144.9830411
1138,Palmerston Street between Drummond Street and Lygon Street,-37.81255668,144.9595811
5108,Kensington Road between Derby Street and Altona Street,-37.82554529,144.9686498
3217,Karlsruhe Lane between Collins Street and Keera Way,-37.80677369,144.9542578
7060,Munster Terrace between Victoria Street and Queensberry Street,-37.80479173,144.959091
5832,Leicester Street between Pelham Street and Grattan Street,-37.81598887,144.9808445
5668,Lorimer Street between West Gate Bridge and Todd Road,-37.80986789,144.9792853
3983,Albert Street between Nicholson Street and Gisborne Street,-37.80417445,144.9539494
1412,Rathdowne Street between Neill Street and Princes Street,-37.81630027,144.9717203
5250,Manningham Street between Southgate Street and Church Street,-37.8118621,144.9520133
3864,Domain Street between Bromby Street and Domain Road,-37.80709107,144.9549331
5762,Linlithgow Avenue between St Kilda Road and Alexandra Avenue,-37.81194402,144.975685
2034,Sturt Street between Grant Street and Miles Street,-37.81254214,144.9574632
6323,Molesworth Street between Haines Street and Harker Street,-37.82141258,144.9511447
8133,Park Street between Oak Street and West Coburg Tramway,-37.81661337,144.9809619
3197,Navigation Drive between Collins Street and Harbour Esplanade,-37.80795369,144.9547967
2460,,-37.81036429,144.9687979
6619,Royal Parade between Grattan Street and Story Street,-37.81399876,144.9416974
5129,Grattan Street between Bouverie Street and Leicester Street,-37.82588516,144.9675078
3932,Lorimer Street between West Gate Bridge and Todd Road,-37.80421008,144.9554449
5180,Stanley Street between Railway Place and Adderley Street,-37.8104708,144.9524791
6206,Sturt Street between Miles Street and Coventry Street,-37.81981293,144.9469352
2914,Mills Place between Lorimer Street and South Wharf Drive,-37.8083196,144.9580248
4270,Sims Square between Howlett Street and Gregory Lane,-37.80936811,144.9557894
1827,Dodds Street between Southbank Boulevard and Grant Street,-37.81094812,144.9707064
5728,Fitzgibbon Street between Morrah Street and Bayles Street,-37.81084268,144.9774676
2364,Sturt Street between Southbank Boulevard and Grant Street,-37.81357091,144.9581638
2550,Faraday Street between Drummond Street and Lygon Street,-37.81334841,144.958608
4102,Kings Way between Kavanagh Street and City Road,-37.80428792,144.9509099
3629,Royal Parade between Bayles Street and Morrah Street,-37.80562157,144.9544904
6325,Grattan Street between Leicester Street and Barry Street,-37.81856687,144.9497072
637,Drummond Street between Victoria Street and Queensberry Street,-37.80874833,144.9719622
3397,Palmerston Street between Rathdowne Street and Drummond Street,-37.80589521,144.9507972
2928,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80818616,144.9577589
4340,Fitzgibbon Street between Story Street and Morrah Street,-37.80745704,144.9585811
1854,Drummond Street between Victoria Street and Queensberry Street,-37.81446824,144.9586664
4909,Barry Street between Pelham Street and Grattan Street,-37.82953394,144.9684217
3897,Salmon Street between Turner Street and Lorimer Street,-37.80606704,144.955116
4911,Spring Street between Little Collins Street and Bourke Street,-37.82954302,144.9683904
1285,Faraday Street between Rathdowne Street and Drummond Street,-37.81308088,144.9540787
3271,Palmerston Street between Drummond Street and Lygon Street,-37.80671448,144.9535301
2922,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80828443,144.9577416
4805,Watkins Way from Stockmans Way,-37.83018373,144.9701072
3265,Faraday Street between Drummond Street and Lygon Street,-37.80687469,144.9535025
5405,Park Street between West Coburg Tramway and Royal Parade,-37.81050471,144.9753384
1087,Palmerston Street between Lygon Street and Keppel Street,-37.81644533,144.9613632
6757,Provost Street between Curzon Street and Abbotsford Street,-37.82106515,144.9442511
5882,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.79838544,144.9654438
3284,Cardigan Street between Faraday Street and Elgin Street,-37.80647056,144.9535731
